 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 21, J= 21, F=POINT 
   1.000E+00    1.300E+01    4.554E+00    3.120E+01    4.270E-01
   2.000E+00    1.300E+01    9.179E+00    5.026E+01    2.836E-01
   3.000E+00    1.300E+01    1.110E+01    4.545E+01    1.731E-01
   4.000E+00    1.300E+01    1.085E+01    3.247E+01    1.062E-01
   5.000E+00    1.300E+01    9.730E+00    1.948E+01    7.584E-02
   6.000E+00    1.300E+01    8.736E+00    9.453E+00    6.945E-02
   7.000E+00    1.300E+01    8.343E+00    2.742E+00    7.564E-02
   8.000E+00    1.300E+01    8.629E+00   -1.251E+00    8.664E-02
   9.000E+00    1.300E+01    9.427E+00   -3.279E+00    9.799E-02
   1.000E+01    1.300E+01    1.051E+01   -4.014E+00    1.077E-01
   1.100E+01    1.300E+01    1.167E+01   -3.978E+00    1.153E-01
   1.200E+01    1.300E+01    1.273E+01   -3.584E+00    1.210E-01
   1.300E+01    1.300E+01    1.352E+01   -3.244E+00    1.254E-01
   1.400E+01    1.300E+01    1.383E+01   -3.506E+00    1.284E-01
   1.500E+01    1.300E+01    1.334E+01   -5.257E+00    1.283E-01
   1.600E+01    1.300E+01    1.166E+01   -9.949E+00    1.196E-01
   1.700E+01    1.300E+01    8.485E+00   -1.957E+01    8.902E-02
   1.800E+01    1.300E+01    4.133E+00   -3.538E+01    1.232E-02
   1.900E+01    1.300E+01    3.351E-01   -5.247E+01   -1.402E-01
   2.000E+01    1.300E+01    0.000E+00   -4.558E+01   -3.717E-01
   2.100E+01    1.300E+01    0.000E+00    4.558E+01   -6.283E-01
   0.000E+00    1.400E+01    0.000E+00   -2.624E+01    5.619E-01
   1.000E+00    1.400E+01    4.956E+00    2.624E+01    4.381E-01
   2.000E+00    1.400E+01    1.103E+01    4.419E+01    3.153E-01
   3.000E+00    1.400E+01    1.482E+01    4.166E+01    2.185E-01
   4.000E+00    1.400E+01    1.621E+01    3.108E+01    1.572E-01
   5.000E+00    1.400E+01    1.617E+01    1.952E+01    1.270E-01
   6.000E+00    1.400E+01    1.569E+01    9.938E+00    1.184E-01
   7.000E+00    1.400E+01    1.536E+01    3.066E+00    1.221E-01
   8.000E+00    1.400E+01    1.545E+01   -1.336E+00    1.314E-01
   9.000E+00    1.400E+01    1.591E+01   -3.746E+00    1.418E-01
   1.000E+01    1.400E+01    1.661E+01   -4.713E+00    1.509E-01
   1.100E+01    1.400E+01    1.737E+01   -4.738E+00    1.579E-01
   1.200E+01    1.400E+01    1.804E+01   -4.249E+00    1.627E-01
   1.300E+01    1.400E+01    1.845E+01   -3.656E+00    1.655E-01
   1.400E+01    1.400E+01    1.841E+01   -3.462E+00    1.664E-01
   1.500E+01    1.400E+01    1.761E+01   -4.454E+00    1.637E-01
   1.600E+01    1.400E+01    1.562E+01   -7.967E+00    1.524E-01
   1.700E+01    1.400E+01    1.205E+01   -1.600E+01    1.197E-01
   1.800E+01    1.400E+01    6.949E+00   -3.027E+01    4.082E-02
   1.900E+01    1.400E+01    1.774E+00   -4.729E+01   -1.168E-01
   2.000E+01    1.400E+01    0.000E+00   -4.381E+01   -3.615E-01
   2.100E+01    1.400E+01    0.000E+00    4.381E+01   -6.385E-01
   0.000E+00    1.500E+01    0.000E+00   -2.112E+01    5.511E-01
   1.000E+00    1.500E+01    5.123E+00    2.112E+01    4.489E-01
   2.000E+00    1.500E+01    1.235E+01    3.696E+01    3.467E-01
   3.000E+00    1.500E+01    1.789E+01    3.611E+01    2.647E-01
   4.000E+00    1.500E+01    2.106E+01    2.791E+01    2.107E-01
   5.000E+00    1.500E+01    2.245E+01    1.813E+01    1.821E-01
   6.000E+00    1.500E+01    2.287E+01    9.520E+00    1.718E-01
   7.000E+00    1.500E+01    2.294E+01    2.991E+00    1.727E-01
   8.000E+00    1.500E+01    2.302E+01   -1.413E+00    1.792E-01
   9.000E+00    1.500E+01    2.321E+01   -3.933E+00    1.872E-01
   1.000E+01    1.500E+01    2.347E+01   -4.981E+00    1.943E-01
   1.100E+01    1.500E+01    2.373E+01   -4.999E+00    1.996E-01
   1.200E+01    1.500E+01    2.388E+01   -4.398E+00    2.027E-01
   1.300E+01    1.500E+01    2.379E+01   -3.566E+00    2.037E-01
   1.400E+01    1.500E+01    2.328E+01   -2.951E+00    2.024E-01
   1.500E+01    1.500E+01    2.206E+01   -3.232E+00    1.972E-01
   1.600E+01    1.500E+01    1.969E+01   -5.597E+00    1.833E-01
   1.700E+01    1.500E+01    1.567E+01   -1.198E+01    1.483E-01
   1.800E+01    1.500E+01    9.819E+00   -2.442E+01    6.725E-02
   1.900E+01    1.500E+01    3.287E+00   -4.076E+01   -9.496E-02
   2.000E+01    1.500E+01    0.000E+00   -4.052E+01   -3.517E-01
   2.100E+01    1.500E+01    0.000E+00    4.052E+01   -6.483E-01
   0.000E+00    1.600E+01    0.000E+00   -1.604E+01    5.409E-01
   1.000E+00    1.600E+01    5.080E+00    1.604E+01    4.591E-01
   2.000E+00    1.600E+01    1.309E+01    2.896E+01    3.773E-01
   3.000E+00    1.600E+01    2.010E+01    2.910E+01    3.106E-01
   4.000E+00    1.600E+01    2.496E+01    2.305E+01    2.652E-01
   5.000E+00    1.600E+01    2.785E+01    1.524E+01    2.394E-01
   6.000E+00    1.600E+01    2.936E+01    8.013E+00    2.283E-01
   7.000E+00    1.600E+01    3.004E+01    2.314E+00    2.265E-01
   8.000E+00    1.600E+01    3.026E+01   -1.631E+00    2.294E-01
   9.000E+00    1.600E+01    3.022E+01   -3.902E+00    2.336E-01
   1.000E+01    1.600E+01    3.005E+01   -4.805E+00    2.374E-01
   1.100E+01    1.600E+01    2.977E+01   -4.715E+00    2.398E-01
   1.200E+01    1.600E+01    2.936E+01   -3.991E+00    2.404E-01
   1.300E+01    1.600E+01    2.876E+01   -2.966E+00    2.390E-01
